Keywords,city,Agg store_number,store_number,address,state,zip_code
Stop And Shop,Glendale,539,539 #539 #0539 #00539,225 Upper Main Street,MA,2539
Stop And Shop,Poughkeepsie,540,540 #540 #0540 #00540,50 Water Street,MA,2568
Stop And Shop,Carle Place,541,541 #541 #0541 #00541,20 Teaticket Highway,MA,2536
Stop And Shop,Glen Cove,542,542 #542 #0542 #00542,221 Huttleston Avenue,MA,2719
Stop And Shop,West Babylon,543,543 #543 #0543 #00543,1100 Massachusetts Avenue,MA,2118
Stop And Shop,Lake Ronkonkoma,544,544 #544 #0544 #00544,70 Pulaski Boulevard,MA,2019
Stop And Shop,Farmingdale,545,545 #545 #0545 #00545,469 Pleasant Street,MA,2703
Stop And Shop,Port Washington,546,546 #546 #0546 #00546,760 Fellsway,MA,2155
Stop And Shop,North Bellmore,547,547 #547 #0547 #00547,384 Timpany Boulevard,MA,1440
Stop And Shop,Sayville,548,548 #548 #0548 #00548,40 George Hannum Street,MA,1007
Stop And Shop,Amityville,550,550 #550 #0550 #00550,251 Washington Street,MA,2703
Stop And Shop,Bayshore,551,551 #551 #0551 #00551,475 Bedford Street,MA,2382
Stop And Shop,East Meadow,552,552 #552 #0552 #00552,171 Watertown Street,MA,2472
Stop And Shop,South Setauket,553,553 #553 #0553 #00553,415 Cooley Street,MA,1128
Stop And Shop,Miller Place,554,554 #554 #0554 #00554,695 Main Street,MA,1890
Stop And Shop,Levittown,555,555 #555 #0555 #00555,660 Merrill Road,MA,1201
Stop And Shop,Hempstead,556,556 #556 #0556 #00556,460 Blue Hill Avenue,MA,2121
Stop And Shop,Deer Park,557,557 #557 #0557 #00557,100 Powder Mill Road,MA,1720
Stop And Shop,Northport,558,558 #558 #0558 #00558,500 Route 134,MA,2660
Stop And Shop,Hicksville,559,559 #559 #0559 #00559,109 Taunton Street,MA,2762
Stop And Shop,Smithtown,560,560 #560 #0560 #00560,127 Samoset Street,MA,2360
Stop And Shop,East Islip,561,561 #561 #0561 #00561,71 Quaker Meeting House Road,MA,2644
Stop And Shop,Farmingville,562,562 #562 #0562 #00562,209 North Main Street,MA,1810
Stop And Shop,Holbrook,563,563 #563 #0563 #00563,40 Franklin Village Drive,MA,2038
Stop And Shop,West Babylon,564,564 #564 #0564 #00564,333 Mariano Bishop Boulevard,MA,2721
Stop And Shop,Arverne By-the-Sea,566,566 #566 #0566 #00566,2991 Cranberry Highway,MA,2576
Stop And Shop,Hyde Park,567,567 #567 #0567 #00567,Rt. 39 and Rt. 137,MA,2645
Stop And Shop,Oyster Bay,569,569 #569 #0569 #00569,316 Grove Street,MA,2184
Stop And Shop,New Hyde Park,570,570 #570 #0570 #00570,299 Chelmsford St,MA,1824
Stop And Shop,Setauket,574,574 #574 #0574 #00574,100 Charlton Road,MA,1566
Stop And Shop,Merrick,575,575 #575 #0575 #00575,400 Chief Justice Cushing Highway,MA,2025
Stop And Shop,Oceanside,577,577 #577 #0577 #00577,Route 3a State Rd,MA,2360
Stop And Shop,Inwood,578,578 #578 #0578 #00578,700 Middle Street,MA,2188
Stop And Shop,Coram,579,579 #579 #0579 #00579,25 Walkers Brook Drive,MA,1867
Stop And Shop,Staten Island,581,581 #581 #0581 #00581,10 Technology Drive,MA,1749
Stop And Shop,Medford,583,583 #583 #0583 #00583,206 East Washington Street,MA,2760
Stop And Shop,Freeport,586,586 #586 #0586 #00586,36 Bedford Street,MA,2420
Stop And Shop,Riverhead,590,590 #590 #0590 #00590,1690 Revere Beach Parkway,MA,2149
Stop And Shop,Mamaroneck,591,591 #591 #0591 #00591,25 Faunce Corner Road,MA,2747
Stop And Shop,Mount Vernon,592,592 #592 #0592 #00592,141 Main Street,MA,2035
Stop And Shop,North White Plains,593,593 #593 #0593 #00593,90 Pleasant Valley Street,MA,1844
Stop And Shop,Islandia,594,594 #594 #0594 #00594,32 Lyman Street,MA,1581
Stop And Shop,Tarrytown,595,595 #595 #0595 #00595,779 McGrath Highway,MA,2145
Stop And Shop,New City,596,596 #596 #0596 #00596,100 Macy Street,MA,1913
Stop And Shop,Poughkeepsie,597,597 #597 #0597 #00597,154 Westchester Avenue,NY,10601
Stop And Shop,Wappingers Falls,598,598 #598 #0598 #00598,80 Birdsall Road,NY,10598
Stop And Shop,Tarrytown,599,599 #599 #0599 #00599,1100 Jerico Turnpike,NY,11743
Stop And Shop,Hamden,600,600 #600 #0600 #00600,320 Route 59,NY,10960
Stop And Shop,Litchfield,601,601 #601 #0601 #00601,363 Route 109,NY,11704
Stop And Shop,Seymour,603,603 #603 #0603 #00603,533 Montauk Hwy,NY,11706
Stop And Shop,Naugatuck,604,604 #604 #0604 #00604,603 Burnside Avenue,NY,11096
Stop And Shop,Glastonbury,605,605 #605 #0605 #00605,700-60 Patchogue Yaphank,NY,11980
Stop And Shop,Cromwell,606,606 #606 #0606 #00606,350 South Broadway,NY,10591
