keywords,city,Agg store_number,store_number,address,state,zip_code
Toys R US,FAIRFAX,6368,#6368,13035 FAIR LAKES PLAZA,VA,22030
Toys R US,COMMACK,6378,#6378,108 VETERANS MEMORIAL H,NY,11725
Toys R US,PHILLIPSBURG,6382,#6382,1280 ROUTE 22 & ST. JAMES,NJ,8865
Toys R US,FLUSHING,6390,#6390,30-02 WHITESTONE EXPRES,NY,11356
Toys R US,NEW YORK,6423,#6423,1514 BROADWAY AT 44TH S,NY,10036
Toys R US,ONALASKA,6489,#6489,2906 MARKET PLACE,WI,54650
Toys R US,EMERYVILLE,6554,#6554,3938 HORTON,CA,94608
Toys R US,TOWSON,6559,#6559,1238 PUTTY HILL AVENUE,MD,21204
Toys R US,BETHEL PARK,6560,#6560,4000 OXFORD DRIVE,PA,15102
Toys R US,REDLANDS,6583,#6583,9930 ALABAMA STREET,CA,92374
Toys R US,CORONA,6622,#6622,3665 GRAND OAKS,CA,92881
Toys R US,SECAUCUS,6623,#6623,3 MILL CREEK DRIVE,NJ,7094
Toys R US,NORTH LAS VEGAS,6624,#6624,7020 NORTH 5TH STREET DEER SPRINGS TOWN CNTER,NV,89084
Toys R US,BRONX,6629,#6629,610 EXTERIOR STREET,NY,10451
Toys R US,OCEANSIDE,6630,#6630,SANDS SHOPPING CENTER 3515 LONG BEACH ROAD,NY,11572
Toys R US,RIVERHEAD,6650,#6650,TANGER RIVERHEAD TANGER MALL DRIVE,NY,11901
Toys R US,APPLEWOOD,6665,#6665,COLORADO MILLS 14500 W. COLFAX AVE,CO,80401
Toys R US,NEW YORK,6677,#6677,MANHATTAN MALL 901 AVE OF THE AMERICAS,NY,10001
Toys R US,PHILADELPHIA,6678,#6678,GALLERY AT MARKET EAST 901 MARKET STREET,PA,19107
Toys R US,REGO PARK,6753,#6753,61-35 JUNCTION BOULEVARD 2ND FLOOR,NY,11374
Toys R US,CORAL SPRINGS,6755,#6755,6001 WEST SAMPLE ROAD,FL,33067
Toys R US,MEMPHIS,6756,#6756,7676 POLO GROUND BOULEVARD,TN,38125
Toys R US,TEMPE,6764,#6764,ARIZONA MILLS OUTLETS 5000 ARIZONA MILLS CIRC,AZ,85282
Toys R US,SANTA BARBARA,6771,#6771,LA CUMBRE PLAZA MALL 121 SOUTH HOPE AVE,CA,93105
Toys R US,LOS ANGELES,6772,#6772,BALDWIN HILLS MALL 3650 W MRTN LUTHER KING,CA,90008
Toys R US,PHOENIX,6793,#6793,OUTLETS AT ANTHEM 4250 WEST ANTHEM WAY,AZ,85086
Toys R US,CITY OF COMMERCE,6794,#6794,CITADEL OUTLETS 100 CITADEL DR. ST 313,CA,90040
Toys R US,SCHAUMBURG,6856,#6856,WOODFIELD MALL 5 WOODFIELD SHOPPING CT,IL,60173
Toys R US,GURNEE,6867,#6867,GURNEE MILLS MALL 6170 W GRAND AVE,IL,60031
Toys R US,HICKSVILLE,6909,#6909,BROADWAY MALL 358 B. BROADWAY MALL,NY,11801
Toys R US,EATONTOWN,6910,#6910,MONMOUTH MALL 180 RT 35,NJ,7724
Toys R US,MYRTLE BEACH,6939,#6939,TANGER MYRTLE BEACH 501 4619 FACTORY STORES BLV,SC,29579
Toys R US,CASTLE ROCK,6952,#6952,OUTLETS AT CASTLEROCK 5050 FACTORY SHOPPES BL,CO,80104
Toys R US,PARAMUS,6966,#6966,GARDEN STATE PLAZA MALL 290 GARDEN STATE PLAZA,NJ,7652
Toys R US,POTTSTOWN,6978,#6978,PHILADELPHIA OUTLETS 18 WEST LIGHTCAP ROAD,PA,19464
Toys R US,MARY ESTHER,6984,#6984,SANTA ROSA MALL 300 MARY ESTHER BLVD,FL,32569
Toys R US,PASADENA,7002,#7002,5651 FAIRMONT PARKWAY,TX,77505
Toys R US,HOUSTON,7004,#7004,9730 KATY FREEWAY,TX,77024
Toys R US,BEAUMONT,7006,#7006,5910 EASTEX FREEWAY,TX,77708
Toys R US,SELMA,7007,#7007,8270 AGORA PARKWAY,TX,78154
Toys R US,HOUSTON,7009,#7009,17776 STATE HIGHWAY 249 SUITE 1,TX,77064
Toys R US,AUSTIN,7010,#7010,4025 CAPITOL TEXAS HIGHWAY,TX,78704
Toys R US,AUSTIN,7011,#7011,12901 HIGHWAY 35 NORTH BUILDING 8,TX,78753
Toys R US,HUMBLE,7012,#7012,20450 HIGHWAY 59 NORTH,TX,77338
Toys R US,BAYTOWN,7013,#7013,4815 I-10 E. EASTPOINT,TX,77521
Toys R US,CORPUS CHRISTI,7014,#7014,1220 AIRLINE ROAD,TX,78412
Toys R US,METAIRIE,7016,#7016,3609 VETERANS MEMORIAL,LA,70002
Toys R US,BATON ROUGE,7017,#7017,10780 NORTH MALL DR,LA,70809
Toys R US,MARRERO,7018,#7018,4800 LA PALCO BOULEVARD,LA,70072
Toys R US,WEBSTER,7019,#7019,1449 BAY AREA BOULEVARD,TX,77598
Toys R US,MONROE,7022,#7022,1350 PECAN LAND DRIVE,LA,71201
Toys R US,JACKSON,7023,#7023,1175 E. COUNTY LINE ROAD,MS,39211
Toys R US,LAFAYETTE,7026,#7026,5700 JOHNSTON STREET,LA,70506
Toys R US,EL PASO,7027,#7027,9801 GATEWAY BOULEVARD WEST,TX,79925
Toys R US,EL PASO,7028,#7028,801 MESA HILLS DRIVE,TX,79912
Toys R US,MC ALLEN,7030,#7030,1101 W. EXPRESSWAY 83,TX,78502
Toys R US,HOUSTON,7031,#7031,6145 WESTHEIMER ROAD,TX,77057
Toys R US,SAN ANTONIO,7032,#7032,321 NW LOOP 410 SUITE 108,TX,78216
Toys R US,LAREDO,7035,#7035,5404 SAN BERNARDO AVENUE,TX,78041
Toys R US,HOUSTON,7036,#7036,1212 OLD SPANISH TRAIL,TX,77054
Toys R US,COLLEGE STATION,7038,#7038,1306 HARVEY ROAD,TX,77845
Toys R US,THE WOODLANDS,7039,#7039,1420 LAKE WOODLAND DRIVE,TX,77380
Toys R US,HATTIESBURG,7040,#7040,4600 HARDY STREET,MS,39402
Toys R US,LAKE CHARLES,7043,#7043,3405 GERSTNER MEMORIAL,LA,70607
Toys R US,SLIDELL,7044,#7044,137 NORTHSHORE BOULEVARD,LA,70459
Toys R US,SUGAR LAND,7046,#7046,16618 SW FREEWAY,TX,77478
Toys R US,AUSTIN,7047,#7047,9333 RESEARCH BOULEVARD BLG A. SUITE 200,TX,78759
Toys R US,KATY,7050,#7050,25024 KATY MILLS DRIVE,TX,77494
Toys R US,ORLANDO,7103,#7103,ORLANDO OUTLETS 8200 VINELAND AVE,FL,32821
Toys R US,SAUGUS,7132,#7132,SQUARE ONE CENTRE 1201 BROADWAY,MA,1906
Toys R US,TAUNTON,7149,#7149,SILVER CITY GALLERIA 2 GALLERIA MALL DRIVE,MA,2780
Toys R US,CENTRAL VALLEY,7158,#7158,WOODBURY COMMON OUTLETS 620 BLUEBIRD CRT,NY,10917
Toys R US,ELIZABETH,7159,#7159,JERSEY GARDENS OUTLET 651 KAPKOWSKI ROAD,NJ,7201
Toys R US,BIRCH RUN,7191,#7191,BIRCH RUN OUTLETS 12247 S. BEYER ROAD,MI,48415
Toys R US,CALHOUN,7192,#7192,CALHOUN PREMIUM OUTLETS 455 BELWOOD ROAD,GA,30701
Toys R US,FLORIDA CITY,7193,#7193,FLORIDA KEYS OUTLETS 250 EAST PALM DRIVE,FL,33034
Toys R US,NORTH CONWAY,7212,#7212,SETTLERS GREEN OUTLETS 2 COMMON COURT,NH,3860
Toys R US,STATEN ISLAND,7237,#7237,105 MILL ROAD,NY,10306
Toys R US,WARWICK,7502,#7502,RHODE ISLAND S/C 375 EAST AVE,RI,2886
Toys R US,PEABODY,7503,#7503,NORTHSHORE SHP CENTER RTS128/114,MA,1960
Toys R US,AUBURN,7504,#7504,416 SOUTHBRIDGE STREET,MA,1501
Toys R US,FRAMINGHAM,7505,#7505,1 WORCESTER ROAD,MA,1701
Toys R US,WOBURN,7506,#7506,366 CAMBRIDGE STREET,MA,1801
Toys R US,DEDHAM,7507,#7507,302 PROVIDENCE HIGHWAY ROUTE 1,MA,2026
Toys R US,SPRINGFIELD,7508,#7508,1686 BOSTON ROAD,MA,1129
Toys R US,WATERBURY,7509,#7509,275 UNION ST,CT,6706
Toys R US,WEST HARTFORD,7510,#7510,1471 NEW BRITAIN AVENUE,CT,6110
Toys R US,MANCHESTER,7511,#7511,2 KELLER STREET,NH,3103
Toys R US,SWANSEA,7512,#7512,86 SWANSEA MALL DRIVE,MA,2777
Toys R US,SOUTH PORTLAND,7513,#7513,303 MAINE MALL ROAD,ME,4106
Toys R US,NEWINGTON,7514,#7514,85 GOSLING ROAD,NH,3801
Toys R US,WATERFORD,7515,#7515,5 DAYTON ROAD,CT,6385
Toys R US,NEW HARTFORD,7518,#7518,4505 COMMERCIAL DRIVE,NY,13413
Toys R US,BANGOR,7519,#7519,6 BANGOR MALL BOULEVARD,ME,4401
Toys R US,KINGSTON,7520,#7520,8 GALLEN ROAD,MA,2364
Toys R US,NASHUA,7521,#7521,272 DANIEL WEBSTER HIGHWAY,NH,3060
Toys R US,BROCKTON,7522,#7522,105 CAMPENELLI INDUSTRI,MA,2301
Toys R US,SALEM,7523,#7523,16 VETERANS MEMORIAL PA,NH,3079
