Merchant Name,Brand,Merchant Address,Merchant City,Merchant State,Detail Level,Fuel Type1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITGO 49           Q39,CITGO PETROLEUM,3333 25TH AVENUE,GULFPORT,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBJA INC.          Q39,CITGO PETROLEUM,2090 E. PASS ROAD,GULFPORT,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHAMBERS STORE     Q39,CITGO PETROLEUM,4879 US HWY 49,HATTIESBURG,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIPLE J           Q39,CITGO PETROLEUM,801 JAMES ST,HATTIESBURG,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KADDY KORNER GROCERQ39,CITGO PETROLEUM,199 MALONE RD N,HERNANDO,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R C''S COUNTRY STOREQ39,CITGO PETROLEUM,5380 HIGHWAY 305,HERNANDO,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SID'S 51 MARKET    Q39,CITGO PETROLEUM,320 WHEELER ROAD,HERNANDO,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RICK''S             Q39,CITGO PETROLEUM,1321 EAST AVE N,HOLLANDALE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BULL MARKET #29    Q39,CITGO PETROLEUM,1510 NAIL RD,HORN LAKE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLASH MARKET #16   Q39,CITGO PETROLEUM,2080 GOODWAN RD,HORN LAKE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SID''S ONE STOP     Q39,CITGO PETROLEUM,9670 HWY 306,INDEPENDENCE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AB FOODMART        Q39,CITGO PETROLEUM,5318 CLINTON BLVD.,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE FOOD AND GAS    Q39,CITGO PETROLEUM,1467 S. GALLATIN ST.,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAKELAND CITGO     Q39,CITGO PETROLEUM,2088 LAKELAND DR.,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCDOWELL CITGO     Q39,CITGO PETROLEUM,111 MCDOWELL RD,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNRISE FOOD MART  Q39,CITGO PETROLEUM,5681 HWY 18 WEST.,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUPER FOOD MART    Q39,CITGO PETROLEUM,2100 THOUSANDS OAKS DR,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOCO''S # 304       Q39,CITGO PETROLEUM,16398 HWY 603,KILN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLASH MARKET 193   Q39,CITGO PETROLEUM,900 HWY 2,KOSSUTH,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COAL BLUFF TRADING Q39,CITGO PETROLEUM,2259 RIVERBEND RD.,LENA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HILLMAN'S QUICKSTOPQ39,CITGO PETROLEUM,18308 KLONDYKE,LONG BEACH,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIKE''S STOP        Q39,CITGO PETROLEUM,10941 HWY 72,MICHIGAN CITY,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIRST MART         Q39,CITGO PETROLEUM,100 LOWER WOODFIELD ROA,NATCHEZ,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAK FOOD STORE    Q39,CITGO PETROLEUM,139 US HWY 61,NATCHEZ,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUICK FOOD MART # 2Q39,CITGO PETROLEUM,549 NORTHSIDE DRIVE,NEWTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXPRESS 15Q39,CITGO PETROLEUM,7600 TUCKER RD,OCEAN SPRINGS,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAINATH QUICK STOP Q39,CITGO PETROLEUM,2340 GOVERNMENT ST,OCEAN SPRINGS,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T & L FOOD MART    Q39,CITGO PETROLEUM,613 2ND ST.,PELAHATCHIE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARRONTOWN GROCERY Q39,CITGO PETROLEUM,2239 OLD RICHTON RD,PETAL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEVERLY HILLS CITGOQ39,CITGO PETROLEUM,814 OLD RICHTON RD,PETAL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETAL FOOD MART    Q39,CITGO PETROLEUM,200 S. MAIN ST.,PETAL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GURUJI LLC         Q39,CITGO PETROLEUM,1018 GIBSON,PORT GIBSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAMEY''S RIDGELAND  Q39,CITGO PETROLEUM,398 HIGHWAY 51 NORTH,RIDGELAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BULL MARKET #201   Q39,CITGO PETROLEUM,50 CHURCH ROAD,SOUTHAVEN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BULL MARKET #202   Q39,CITGO PETROLEUM,1325 CHURCH ROAD,SOUTHAVEN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORNER GROCERY & DEQ39,CITGO PETROLEUM,3895 GOODMAN ROAD EAST,SOUTHAVEN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VILLAGE FOODS INC  Q39,CITGO PETROLEUM,624 RASCO RD W,SOUTHAVEN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TERRY FOODMART     Q39,CITGO PETROLEUM,430 W. CUNNINGHAM,TERRY,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUNICA ZIP TRIP    Q39,CITGO PETROLEUM,1115 HIGHWAY 61 S,TUNICA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUSE GROCERY      Q39,CITGO PETROLEUM,12580 HWY 19 SOUTH,UNION,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WARDS SHORT STOP   Q39,CITGO PETROLEUM,102 E. SWEET POTATO AVE,VARDAMAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXPRESS 37Q39,CITGO PETROLEUM,725 HWY. 61 SOUTH,VICKSBURG,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZIPS CITGO         Q39,CITGO PETROLEUM,300 GOODRUM RD.,VICKSBURG,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LARSON''S CITGO     Q39,CITGO PETROLEUM,335 S. MAIN STREET,WATER VALLEY,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOCO''S # 305       Q39,CITGO PETROLEUM,10513 HWY 603,WAVELAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAKESIDE GROCERY   Q39,CITGO PETROLEUM,1519 AZALEA DR.,WAYNESBORO,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITGO FOOD MART    Q39,CITGO PETROLEUM,HWY 49 E N,WEBB,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATESVILLE FOOD MART,CONOCO INC.,725 HIGHWAY 6 E,BATESVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPRESS SHOP 6,CONOCO INC.,3409 HIGHWAY 72 W,CORINTH,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP QUICK STOP,CONOCO INC.,26132 HWY 27,CRYSTAL SPRIN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27 55 FUEL PLAZA,CONOCO INC.,HWY 27 I-55,CRYSTAL SPRIN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDWAY C STORE,CONOCO INC.,I-55 & HIGHWAY 404,DUCK HILL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORGANS QUICK STOP,CONOCO INC.,HWY 51,GRENADA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACESETTER MINI MART,CONOCO INC.,2067 S COMMERCE ST,GRENADA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWEET PEAS 66,CONOCO INC.,28053 HWY 28 WEST,HAZLEHURST,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOODMAN RD F P,CONOCO INC.,955 GOODMAN RD,HORN LAKE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SENATOBIA FOOD MART,CONOCO INC.,434 WEST MAIN STREET,SENATOBIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRIFFIS TRUCK STOP,CONOCO INC.,25357 HWY 330,TILLATOBA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPA V S 204,CONOCO INC.,438 EAST MAIN STREET,TUPELO,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBBINS 2,CONOCO INC.,1896 CLIFF GOOKIN BL,TUPELO,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPA VS,CONOCO INC.,5053 RAYMOND,VERONA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPRESS SHOP 17,CONOCO INC.,6850 HWY 72,WALNUT,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAPPY''S 15,DIAMOND SHAMROCK INC.,1471 W PEACE ST,CANTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAPPY''S SERVICE CENT,DIAMOND SHAMROCK INC.,234 3RD ST,FOREST,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAPPY''S 8,DIAMOND SHAMROCK INC.,1295 HWY 35 S,FOREST,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAUTIER VALERO,DIAMOND SHAMROCK INC.,HWY 90 & SUTER RD,GAUTIER,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REGAL TRUCK STOP,DIAMOND SHAMROCK INC.,926 HWY 30 W,NEW ALBANY,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAPITAL FUEL CENTER,DIAMOND SHAMROCK INC.,304 CARRIER BLVD,RIDGELAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAPPY''S 16,DIAMOND SHAMROCK INC.,400 HWY 51 N,RIDGELAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAPPY''S 9,DIAMOND SHAMROCK INC.,7000 OLD CANTON RD,RIDGELAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FASTLANE 1,DIAMOND SHAMROCK INC.,3914 N GLOSTER ST,TUPELO,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KELLY''S 2,DIAMOND SHAMROCK INC.,1303 MISSISSIPPI DR,WAYNESBORO,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KELLYS 3,DIAMOND SHAMROCK INC.,308 AZALEA DR,WAYNESBORO,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOVES COUNTRY 00003QPS,LOVE?S COUNTRY STORES,725 HWY. 35 N.,BATESVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOVES TRAVEL S00004028,LOVE?S COUNTRY STORES,11332 CEDAR LAKE RD.,BILOXI,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOVE S COUNTRY00002Q01,LOVE?S COUNTRY STORES,1545 PEACE STREET,CANTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOVES TRAVEL S00094QPS,LOVE?S COUNTRY STORES,730 HWY. 80 EAST,FLOWOOD,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOVES  393   D00003QPS,LOVE?S COUNTRY STORES,1119 AIRPORT FERNWOOD,MCCOMB,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOVES COUNTRY 00003Q01,LOVE?S COUNTRY STORES,113 WILL GARRETT RD.,TOOMSUBA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOVES COUNTRY 00003QPS,LOVE?S COUNTRY STORES,4601 MCCULLOUGH BLVD.,TUPLEO,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPCO-EXPRESS #3009,MAPCO PETROLEUM INC.,2218 HIGHWAY 72 E,CORINTH,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPCO-EXPRESS #3267,MAPCO PETROLEUM INC.,2515 GOODMAN RD W,HORN LAKE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAY FUELS,MARATHON OIL,13011 HWY 603,BAY ST. LOUIS,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 GS TELEPHONE,MARATHON OIL,5725 TELEPHONE RD,PASCAGOULA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUICK AND EASY,MARATHON OIL,3595 HWY 61 S,VICKSBURG,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    47421102,MOBIL OIL,8949 HWY 12,ACKERMAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL75  04565453,MOBIL OIL,1002 HIGHLAND DRIVE,AMORY,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    45654209,MOBIL OIL,720 HWY 6 E,BATESVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    42381Q19,MOBIL OIL,12961 HWY 603,BAY SAINT LOU,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    45681277,MOBIL OIL,3950 MCCULLOUGH BLVD,BELDEN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    42339Q19,MOBIL OIL,2392 PASS ROAD,BILOXI,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    45682341,MOBIL OIL,207 SOUTH SECOND ST,BOONEVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    42365270,MOBIL OIL,1800 W GOVERNMENT ST,BRANDON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    47760Q19,MOBIL OIL,109 CHRISTIAN DRIVE,BRANDON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    47771Q19,MOBIL OIL,1123 OLD FANNIN ROAD,BRANDON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL75  04567Q19,MOBIL OIL,912 GOVERNMENT,BRANDON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    42334Q19,MOBIL OIL,1200 BROOKWAY BLVD,BROOKHAVEN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    42344Q19,MOBIL OIL,717 HIGHWAY 51 NORTH,BROOKHAVEN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    47419Q19,MOBIL OIL,1002 HIGHWAY 51 S.,BROOKHAVEN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    45663Q19,MOBIL OIL,1696 HIGHWAY 45 SOUTH,BUCKATUNNA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL75  04765681,MOBIL OIL,US HWY 184 & US HWY 98,BUDE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL75  04761268,MOBIL OIL,525 HWY 309,BYHALIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL75  04762951,MOBIL OIL,3278 HWY 309 NORTH,BYHALIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    47715Q19,MOBIL OIL,5802 TERRY RD,BYRAM,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    42364QPS,MOBIL OIL,1428 W PEACE ST,CANTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL75  04759155,MOBIL OIL,2755 S LIBERTY ST,CANTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    45667Q19,MOBIL OIL,1230 DESOTO ST,CLARKSDALE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    45667748,MOBIL OIL,607 STATE ST,CLARKSDALE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    45671294,MOBIL OIL,300 N DAVIS AVE,CLEVELAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL75  04238846,MOBIL OIL,101 JOHNSTON PLACE,CLINTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL75  04564639,MOBIL OIL,401 NORTHSIDE DRIVE,CLINTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL75  04691549,MOBIL OIL,3518 HIGHWAY 49,COLLINS,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    42333757,MOBIL OIL,1131 HWY 98 BYP,COLUMBIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    42342741,MOBIL OIL,10417 HIGHWAY 489,CONEHATTA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    45662Q19,MOBIL OIL,394 CR 218,CORINTH,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL75  04565701,MOBIL OIL,2051 SHILOH RD,CORINTH,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL75  04567Q19,MOBIL OIL,2105 HWY 72 W,CORINTH,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL75  04568051,MOBIL OIL,2111 HWY 72 EAST,CORINTH,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    47422Q19,MOBIL OIL,26178 HWY 27,CRYSTAL SPRIN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    47734876,MOBIL OIL,4275 SIMPSON HWY 49,D LO,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXONMOBIL    47500Q19,MOBIL OIL,1000 HWY 588,ELLISVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
